x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,y
0.663927,0,0.593087,0,0.585945,0,0,0,1.179068,0,0,0.34288,0,0,1.197353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463542,0.680189,0,0,0,0,0,0.831293,0,0,1.197353,1.380146,0,0,0.765234,0,3.667425,1.416617,1.358298,0,0,0,0,0,0,0,1.242178,1.067053,0,0,0,0,1.541521,1.655018,1.425402,1.283283,0,0,1.710747,0,0.82535,1.157762,1.235578,0,0,0,0,0,1.110764,0.574215,0,0,0,0,0,0,0.50595,0,1.76911,0,0,0,0,1.551782,0,0,0
1.234764,0,1.103018,0,1.089734,0,0,0,0,0,0,1.27537,0,0,3.529435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148407,1.724183,1.265008,2.00704,0,0,0,0,0,1.411562,0,0,0,0,0,1.423175,0,1.668674,0,0,0,0,0,0,0,2.511435,0,0,0.553561,0,0,0,0,0,0,0,0,0,0,0,0,1.534978,2.499782,0,0,0,0,0,0,0,1.06792,0,0,0,0,0,0,0.940962,0,0,0,0,0,0,0,0,0,3
0,0,0.619765,0.898435,0.612301,0,0,0,0,1.652828,0,0.358303,0,0,0,3.480164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.290535,1.252137,0.710784,0,1.864372,0,0,0,0,1.257081,0,0,2.112822,0,0,0.799655,2.137229,0,0,0,0,0,1.00548,0,0,0,0,0,0.622071,0,0,1.762172,0,0,0,0,0,0,0,0,0,0.862475,0.604919,0,1.299071,0,0,0,0,0,0.600044,0,0,0,0,0,0,0.528708,0,0,0,1.904217,0,0,1.456577,1.813224,0,1
0,0,0,0,0,2.479994,0,0,0,3.046581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.881436,0,0,0,0,0,2.910224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.035384,0,1.949087,0,0,0,0,0,0,0,0,0,1
0.707252,0,0.63179,0,0.624181,1.086927,0,0,0,0,0,0.365255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042569,0,0.724575,0,0.818521,0,0,0,0,1.281472,0,0,0.927598,0,0,0.81517,0,0,0,0,0,0,1.02499,0,0,2.27998,0,0,0.819615,0,0,0,1.237074,3.28423,0,0,0,0,0,0,0,0.879209,0.977377,0,1.324277,0,0,0,0,0,0.611686,0,0,0,4.532417,0,0,0.538967,0,0,0,0,0,0,0,0,0,2
0,0.749177,0.342424,0,0.3383,0,0,0,0,0.913198,1.126027,0.197965,0,0,0.691302,0,2.498574,0,0,0,1.312524,0,0,0,0,0,0,0,0,0,0,0,0,0.356514,0.621417,0,2.233685,0,0,0,0,0.760709,0,0,0,0,0,0.680744,0.441814,0,0,0,0,0,0,2.055721,0.650778,0,0,0,0,0.272374,0,0,0.61428,0,0,0,0,3.202176,0,0,3.281113,0,0.476523,0,0,0.452847,0,0,0,0,0.641308,0.331528,0,0,0,0,0,1.992198,0.678269,0,1.496339,0,0,0,0,0.346595,0,0,3
0,0,0,0,0,0,0,0,0,0,3.853529,0,0,0,0,0,0,0,0,0,1.531703,0,0,0,0,0,0,0,0,0,0,0,0,0.659422,1.149397,0,1.152455,0,0,0,0,0.88774,0,0,0,0,2.722737,0,0,0,0,0,1.450531,0,0,2.88466,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370421,0,0,0,0,0,0.618189,0,0,0,0,0,0,0,0,2.805701,0,0,0,0,0,1.254551,0,0,0,0,0,0,0,1.169112,0,3
0,0,0.635008,0,0.62736,1.731512,0,0,1.262406,1.34205,0,0.581864,3.803331,0,1.281983,0,0,0,1.351627,0,1.535688,0,0,0,0,0,0,0,0,0,0,0,0,1.535114,0,0,0,0.822689,0,0,0,0,1.287998,0,0,0.932322,0,0,0.819322,0,0,0,0,0,0,0,0,0,0,0,0,0.505104,0,0,0,0,0,0,0,0,1.661939,0,0,0,0.883687,0,0,1.331021,0,0,0,0,0,0.614801,0,0,0,0,0,0,0.541712,0,0,0,1.230976,0,0,1.661464,2.721656,0,2
0,0,0,0,0,0,0,0,0,0,0,0.622707,0,0,0,0,0,0,2.292652,0,2.60486,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747459,2.047053,2.02711,0,2.174521,0,0.540559,0,0,0,0,0,0,0,0,0,2.496099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.594759,0,0,0,0,0,0,0,0,1.09023,0,0,3
0.56983,1.765159,0.509031,0,0.502901,0.875733,1.411885,0,0,0.678758,0,0.58857,0,0,1.027656,0,0,0,0,0,0,1.165791,0,1.314011,0,0,0,0,2.346224,0,0,0,0,1.230569,0,0.583788,0,0,0,0,0,0,1.032478,0,0,0,0,0,0.65678,0,0,0,0,0,0,0.825831,1.533318,0,0,2.055312,0,0.717174,0,0,0,0,3.07202,0,0,0,0,0,0,0,0.708376,0.78747,0,1.066965,0,0,1.23103,0,0,0.492834,0,0,0,0,1.071852,0,0.434244,0,0,0,1.56399,2.539553,0,0,0,0,3
0,0,0,0,0,1.440089,0,0,0,0,0,0.483933,0,0,1.689916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960002,1.523123,1.718848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905904,0,1.753181,0,0,0,0,0,0,0,5.200372,0,0,1.939828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762594,0,0,0,0,0,0,0,0,0,0,0,2
0.683958,0,0.610982,0,0.603623,0,0,0,1.925162,0,0,0.353225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008232,1.108786,0.700711,0,0,0,0,0,0.856374,1.239266,0,0,0,0,1.925162,0.788322,0,0,0,0,0,0,0,0,0,0,0,0,0.613255,0,0,1.7372,0,0,1.075705,3.409538,0,1.599059,0,0,0,0.850252,0.945187,0,1.280661,0,0,0,0,0,0.59154,3.415309,0,0,0,0,0,0.521216,0,0,0,0,0,0,1.435935,1.127805,0,2
0.541466,0,0.483693,0.70118,0.477868,0.832142,0,0,2.699525,0,0,0.72285,0,0,0,0,0,0,0,0,0,0,0,2.899169,0,0,0,0,0,0,0,0,0,0.798182,1.439342,0.554729,2.043582,0,0,0,0,1.90328,0.981084,0,0,0.710162,0,0,0.624088,0,0,0,0,0,0,0.784724,0,0,0,0,0,0.485493,2.497209,0,0,0,0,0,0,1.046583,0,0,0,0,0.673115,0.748272,1.597131,1.013855,0,0,0,0,2.103399,0.468302,0,0,0,0,1.614283,0,0.412628,0,0,0,0,0,0,0.979169,0,0,3
0.60844,0,0.543521,0,0.536976,0.93507,0,0,2.508912,0,0,0.498034,0,0,0,0,1.412692,0,0,0,0,0,1.348285,0,2.645439,0,0,0,0,0,0,0,0,0.89691,0,0,0,0.704164,0,0,0,0.761819,1.102435,0,0,0.798002,0,0,0.701281,0,0.822253,1.298226,0,0,0,0,0,0,0,1.097287,0,0.943636,0,0,1.54539,0,1.412692,1.913866,2.0704,0,0,0,0,0,0.756373,0.530502,0,1.13926,1.373091,0,0,0,1.613387,0.526226,0,0,0,0,0,0,0.463667,0,1.62126,0,0,0,0,1.422095,0,0,3
1.206637,0,1.077892,0,1.06491,0,0,0,0,0,0,0.623159,0,0,0,0,0,0,0,0,0,0,0,2.782466,0,0,0,0,0,0,0,0,0,0,0,1.236192,0,0,0,0,0,0,0,0,0,0,0,0,1.390755,0,0,0,0,0,0,0,0,0,0,0,0,1.398338,0,0,1.933649,2.110562,2.801599,0,0,0,0,0,0,0,1.500012,1.667496,0,0,1.718062,0,0,0,0,1.043593,0,0,0,0,0,0,0.919527,0,0,0,0,0,0,2.182041,1.989669,0,2
0,0,0.939233,0,0.927921,0,0,0,0,0,0,0.542996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549905,1.468161,0,0,0,0,0,0,0,1.905063,0,0,0,0,0,1.21185,0,2.841789,2.2434,0,0,0,0,2.829182,0,0,0,0,0.942727,0,0,0,1.839061,0,0,0,0,0,0,0,0,1.307051,0,0,1.968698,0,0,0,0,0,0.909346,0,0,0,0,0,0,0.801239,0,2.80162,0,0,0,0,0,0,0,0
0.27704,0,0.247481,0,0.2445,0,1.59384,0,0,0,0,0.143075,0,1.150152,0,0.948602,0,0,0.834907,1.921276,0,0,0,1.012546,0.602271,0,0,0,1.140686,1.190801,3.310477,0,0,0.723355,0.193425,0.283826,0,0,0,0,0,0,0.50197,1.901044,0,0,1.558568,0,0.319313,2.884779,0,0,0,0,0,0,1.320405,0.738205,0,0,0.51833,0.429664,0,0,0,0,0,0,0,0,0,0,0,0,0.344398,0.382852,0,0.518737,0,0,0,2.332283,0,0.239606,1.096306,0,0,0,0,0.882824,0.21112,0.661574,0,0,0,0,0,0,0,0.973028,0
0,0,0,0,0,0,0,0,0,0,0,1.090085,0,0,0,0,0,0,1.552602,0,1.764032,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140205,0,1.327259,0,0,0,0,0,0,0,2.334021,0,0,0,0,0,0,0,0,0,0,1.183393,1.386281,1.372775,1.660816,0,0,0,0,0,0,0,0,0,0,0,0,3.380757,0,0,0,0,0,0,0,0,0,0,2.165231,0,0,0,0,0,3.071871,1.64171,0,0,0,0,0,0,0,0.738312,0,0,3
1.053979,0,0.941523,0,0.930184,0,0,0,0,0,0,0.54432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.960532,0.735871,1.079795,0,1.933333,0,0,0,0,0,0,0,1.38235,0,0,1.214805,0,0,0,0,2.53513,0,0,0,0,0,0,0,0.748915,0,0,1.689015,0,0,1.657661,0,0,0,0,0,0,1.310238,2.133783,0,0,0,0,0,0,1.76333,0.911563,0,0,0,2.90897,0,0,0.803193,0,0,0,1.825162,0,0,0.952991,0,0,2
0.595252,0,0.53174,0.770831,0.832638,0,0,0,0,0.709039,0,0.307414,0,0,1.073502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553621,0.831189,0.609832,0,0.6889,0,0,0,0.745306,0.680482,0,0,1.237387,0,1.057108,0.68608,0,2.25832,2.540172,0,0,0,0,0,0,0,0,0,0.749169,0,0,0.953898,0,0,0.936191,0,0,0,0,4.305898,1.090381,0.739978,1.038006,0,0.703212,0,0,0,0,0,0.51482,0,0,0,0,0,0,0.453616,0,1.586118,0,1.030789,0,0,1.249701,0.981533,0,0
0.653627,0,0.583886,1.34155,0.576854,1.592117,0,0,0,1.234008,0,0.535021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963519,0.723299,0.669636,0,0.756459,0,0,1.644592,0,1.184308,0,0,0,0,1.839786,0.753362,0,0,0,1.337226,3.650452,0,0.947273,0,0,0,0,0,0.680393,0,0,1.66016,0,0,1.629342,0,0,0,0,0,1.197311,0.812546,0.903271,0,1.223867,0,0,2.238059,0,0,0.565307,0,0,0,0,0,0,0.498101,0,0,0,0,0,0,1.527708,0,0,3
0.682813,0,0.609959,0,0.602613,0,0,2.352721,0,0,0,0.352634,0,0,1.231414,0,0,0,0,0,0,2.793874,0,1.574546,0,0,0,0,0,0,2.413808,0,0,1.006543,0,0,0,0,0,0,0,0,1.237191,0,0,0,0,0,0.787003,0,0,0,0,0,0,0,0,0,0,1.231414,0,1.016889,0,0,0,0,0,0,0,0,2.530205,0,1.759412,0,1.071102,0.595348,0,1.278517,0,0,0,0,0,0.59055,0,0,0,1.884555,0,1.372823,1.040686,0,1.147936,0,0,0,0,0.978537,0,0,3
0,0,0.276583,0.172678,0,0,0.854054,0.579772,0.236808,0,0,0.109149,0,0,0,0,2.343661,0,0.990571,0,1.642135,0,0.981594,0,1.184898,0,2.831444,0,0,0.573158,0,2.275034,0,0.536003,0.261363,0,0,1.181845,0,0,0.335511,0.16696,0.304876,0,0,0.174889,1.262245,0.375332,0.153692,0,1.161046,0,0,1.109559,0,0,0,1.014084,0,0.24048,0,0.564131,1.350594,0,0,0,0,1.761838,0,0,0,0.713563,2.856242,0,0,0,0.248158,0.249679,0,0,0,0,0.517998,0,1.105957,0.432257,0,0,0,0.424922,0.161059,0,0.448356,0,0,0,0.555389,0.591617,0,1.207801,0
0.218997,0,0.195631,0,0.193275,0,0.542616,0.47609,0,0,0,0.179259,0,0,0,0.749861,0,0.668585,0.416405,1.91645,0,0,0,0.505001,0.47609,0,0,4.247475,0.568911,0.405403,2.036804,0.555352,3.1446,0.472933,0.305801,0,0,0,0,0,0,0.274204,0.396802,0.647203,0,0,1.232034,0,0.252414,1.869549,0,0,0.896075,0,0,0.820425,0,0.854877,0,0,0,0.275625,0,0,0,0,0,0,0,0,0,0,0,0,0.272243,0.190945,0,0.410057,0.311818,0,0.749861,0,0,0.189406,0.546776,0,0.773414,0.60443,0,0.697864,0.264512,1.045936,0.368175,0.70991,0,0,0,0,0,0.485292,1
0.862155,0,0.770165,0,0.76089,0,0,0,1.531101,0,1.266306,0.445254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689864,0.883272,1.401384,0.997794,0,0,0,0,0,0,0,0,0,0,0.99371,0,4.176929,0,0,0,0,0,0,0,0,1.554846,0,0.773031,0,0,0,0,0,1.355966,0,0,0,0,0,0,1.071774,1.191443,1.604484,0,0,0,0,0,0,0.745658,0,0,0,0,0,0,0.657012,0,0,0,1.492981,0,1.795455,1.559092,1.42164,0,0
0.451094,0,0.402963,1.851715,0.39811,1.098784,0,0,0,0,0,0.540926,0,0,0.813522,0,2.094722,0,0,0,0,0,1.999221,0,0,0,2.490027,0,0,0,0,0,0,0.83909,0,0.462143,0,1.465615,0,0,0,0.564808,1.031366,0,0,0.591634,0,0,0.519926,1.3896,1.415478,0,0,0,0,0,0,0.758373,0,2.814323,0,0.606694,0,0,1.445767,0,0,0,0,0,0,0.933829,0,0,0.56077,0.623383,0,1.065817,1.018001,0,0,0,1.752336,0.390141,0,0,0,0,0,0,0.34376,0,0,0,1.238098,0,0,1.14504,1.178936,0,2
0.58358,1.807752,0.521314,0.755717,0.515036,0.896865,0,0,0,0,0,0.301386,3.939995,0,2.104907,0,0,1.781633,0,0,0,0,0,0,2.010802,0,0,0,0,0,0,0,0,0.860263,0,0.597874,0,0.675393,0,0,1.468349,0,1.057391,0,0,0.765397,0,0,0.672628,0,0.788657,0,0,0,0,0,0,0,0,0,0,0.676295,0,0,1.482248,0,0,0,0,0,0,0,1.503718,0,0.725469,0.806471,0,1.092711,0.830927,0,0,0,0,0.504726,0,0,0,0,0,0,0.444722,0,1.555018,0,0,0,0,1.363991,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0.579445,0,0,0,0,2.605069,0,0,0,0,3.638176,0,0,0,0,0,0,0,0,0,2.84524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.207088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880012,0,0,0,1.597541,0,0,0,0,0,0,0,0,0,2.110469,0,0,0,0,0,0,0,2.336571,0,0,0,3
0,0,0,1.016145,0,0,0,1.705874,0,0,0,0.405247,0,0,0,1.695197,0,0,0,1.716705,0,0,0,0,0,0,0,0,0,2.302313,2.773947,0,0,0,1.272083,0,0,0.90814,0,0,0,0,0,0,1.41514,0,0,0,0,1.52511,0,0,0,0,0,0,0,0,0,0,4.121531,1.055359,0,0,0,1.372521,0,0,0,1.5167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.699869,0,0.625195,0,0.617666,0,0,0,1.242899,0,0,0.361443,0,0,0,0,0,0,0,0,0,1.431832,0,0,0,0,0,0,0,0,0,2.812972,0,1.031686,0.774471,0,0,0,0,0,0,0,1.268096,0,0,0.917916,0,0,0.806661,0,1.891622,0,0,0,0,0,0,0,0,0,0,0.81106,0,0,0,1.94025,0,0,0,0,0,0,0,0,0.870032,0.61022,0,1.310454,0,0,0,0,2.341793,0.605301,0,0,0,0,0,0,0.533341,0,1.864884,0,1.211954,0,2.310071,1.002981,0,2.458102,3
1.060802,0,0.947617,0,0.936205,0,0,0,1.883879,1.263583,0,0.547844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986611,0.740634,1.086785,0,0,0,0,0,0,1.212692,0,1.913095,0,0,0,1.222668,0,0,0,0,0,0,0,0,0,0,0,0,1.229335,0,0,2.694353,0,0,0,0,3.249792,0,0,0,0,1.31872,1.465962,0,1.253199,0,0,0,0,0,0.917464,0,0,0,0,0,0,0.808392,0,0,0,0,0,0,2.227099,1.749197,0,2
0.461075,0,0.41188,1.194153,0.406919,1.123096,0,3.177388,0.818823,0,0,0.552895,0,1.207718,0,0,2.141071,0,0,0,0,0,0,0,0,0,0,0,0,1.352816,2.387823,0,0,0.428828,0.965744,0.472368,0,1.067228,0,0,0,0,0.527093,0,0,0.604724,0,0,0.53143,0,0,0,0,0,0,0,0,0,0,0,0,0.861949,0,0,0,0,0,0.725162,0,0.891197,0,0,0,1.338653,0.573178,0.637177,0,0.5447,0,0,0,1.048955,1.542777,0.398773,0,3.470441,0,0,0,0,0.351366,0,0,0,0,0,0,0,0,0,3
0,0,0,0.699411,0.476662,0,0,0,1.520239,2.449441,2.514645,0,0,2.829425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990715,0,0,0,0.676251,0,0,0,0.70837,0,2.692714,0,1.049731,0,0,0,0,0,0,0,1.43916,0,0,0,0.679756,0,0,0,0,0,2.384708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903599,0,0,0,0,0,0,3.048488,0,0,0,0,0,0,0,0,0,0,2
0.855016,0,0.763788,0,0.754589,0,0,0,0,0,0,0.441567,0,0,3.083943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26039,1.675871,0,2.202749,0,0,0,0,1.070553,1.549206,0,1.541971,0,0,0,0.985481,0,0,0,0,0,0,1.963987,0,0,0,0,0,0.60754,0,0,2.171672,0,0,0,0,2.619361,0,0,0,0,1.0629,0.745493,0,1.600954,0,0,0,0,0,0.739484,0,0,0,0,0,0,0.651571,0,0,0,0,0,0,1.795062,0,0,2
0.172445,0,0.154046,0,0.15219,0.530037,0,0,0,0.530975,1.161287,0.089058,0,1.048801,0,0,0,0,0,0,0,0,1.623272,0,1.620233,0,0,0,0,0,0,0,0,0.704459,0.552021,0,0.650835,0,0,0,0,0.431831,0.312453,0,0,0,2.069943,0.306245,0.198758,0,0,0,0,0,2.330854,1.59323,1.707661,0.579824,0,0,0,0.122532,0,0,0,0,0,0,0,0.333313,0,0,0,0,0.214372,0,0,0.32289,0.245535,0,0,0,0,0.149144,0,0,4.408248,0,0,0,0.617699,2.412316,0,0,0.693375,0,0,0,0,0,1
0.908953,0,0,0,0,0,0,0,0,0,0,0.744017,0,0,0,0,0,0,0,0,0,0,3.192451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766629,0,0,2.947376,0,0,0,1.543153,0,3.69751,0,0,0,0,0,0,0,0,0,0,0,2.125085,0,0,0,0,0,1.691577,0,0,0,0,0,0,0,0,0,0,0,1.709743,0,0,0,0,0,0,0,0,0,1.498807,0,2
0.986671,0,0.881396,1.277705,0.870781,1.516347,0,0,0,0,0,1.019118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454464,0,1.010838,0,0,0,0,0,1.235396,1.787752,0,0,2.051054,0,0,1.137225,0,0,0,0,0,0,0,0,0,3.180747,0,0,0.884675,0,0,0,0,0,0,2.11831,0,0,0,0,0,1.226565,1.720567,0,1.847468,0,0,0,0,0,0.853349,0,0,0,0,0,1.983742,0.7519,0,0,0,0,0,0,0,1.626959,0,2
0.526801,0,0.470592,0.682189,0.464925,0,0,3.21509,0,0,0,0.703271,0,0,0,0,0,0,1.001666,0,0,0,0,0,0,0,0,0,0,0.975201,0,0,0,0,0.854013,0.539704,0,1.932639,0,0,0,0,0,0,0,0,0,0,0.607184,0,0,0,0,0,0,0,1.417531,0.88565,0,0,1.971243,0.708515,0,0,0.844204,0,1.223139,0.828533,0,0,0,0,0,0,0.654884,0.728005,0,0,1.188851,0,0,1.198483,0,0.455618,0,0,0,0,0,0,0.401452,3.774013,1.403721,0,0,1.481286,0,0.476324,0,0,0
0,0,0,2.135468,0,2.534317,0,0,0,1.964283,0,1.703284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.908492,0,0,0,2.064756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.085308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.068915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.719186,0,2
0,0,0,0,0,0,0,0,0,0,0,1.340894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.954306,0,0,0,0,0,0,3.495309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407066,0,0,0,2
0.812416,0,0.725734,1.052051,0.716994,1.248547,0,0,0,1.533794,0,1.177873,0,0,0,1.755099,0,0,0,2.81706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755597,0,0.832316,0,0,0,0,0,0,1.47202,0,0,0,0,2.286738,0.936382,0,0,0,0,0,0,0,1.37926,0,0,0,1.519996,0.57727,0,0,2.063474,0,0,2.025169,0,0,0,0,0,0,1.009943,1.122708,0,1.52119,1.156754,0,0,0,0,0.702641,0,0,0,0,0,0,0.619108,0,0,0,0,0,0,1.898845,0,0,0
0,0,0,2.523807,0,1.889753,0,0,0,0,0,0.63504,0,0,4.435177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.143643,0,1.259761,0,0,0,0,0,0,1.405707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551265,0,0,1.970516,2.150802,0,0,0,0,0,0,0,0,0,0,0,1.452662,1.750819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762196,0,0,2
0,0,0,0,0,0,0,0,0,0,4.143357,0,0,0,0,0,0,0,0,0,3.736686,0,0,0,0,0,0,0,0,0,0,0,0,1.014978,0,0,0,0,0,0,0,0,0,0,1.968099,2.8626,0,0,0,0,0,0,2.232646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663269,0,0,0,0,0,0,0,0,0,2
0,3.070282,1.403323,2.034311,1.386422,3.826522,0,0,0,0,0,0.8113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.810645,0,0,0,0,0,0,0,0,0,0,0,0,0.704272,0,0,2.517446,0,0,0,0,0,0,0,0,0,1.952887,0,0,0,0,0,0,0,0,1.358669,0,0,0,0,0,0,1.197145,0,0,0,0,0,0,1.420416,0,0,1
0,0,0,1.124152,0.483375,0.841733,0,0,0.972672,0,0,0.282859,0,0,0,0,0,0,0,0,0,0,0,0,1.887194,0,0,0,0,1.013902,0,0,0,0.509401,0,0,0,1.004668,0,0,0,0.685775,0.626129,0,0,0,0,2.258475,0,0,1.718636,0,1.775995,0,0,0,0,0.920796,0,1.565557,1.024735,0.389178,0,0,0,0,0,0,0,0,0,2.632673,0,2.329561,0.429583,0,0,0.647044,0.779848,0,0,0,1.832649,0,0,0,0,0,2.060474,0,0,0,0,0,1.896911,0,1.14061,0.495227,0,0,2
0.261399,0,0.233508,0,0.365645,0,0,1.59533,0,0,0,0.134998,0,1.589814,0,1.459757,0,0,0,1.715629,0,0,1.344981,0,0.568268,0,0,0,2.349163,0.967791,1.636752,0,0,0.770663,0.547513,0.267801,0,0.782012,0,0,0,0,0,0,0,0.962469,0,0,0.301285,1.42628,0,0.884005,0,0.996531,2.030153,0,0,1.575448,0,0,1.550303,0.351566,0,0,0.418895,0,0.961949,0.651608,0,0,0,0,0,0.47883,0.324954,0.45583,0,0,0,0,0.564711,1.784064,0,0.226078,0,1.69472,0,0,0,0,0.199201,2.376638,0,0,0,0,0,0.236352,0.43103,0.579252,0
0.387394,2.882675,0.34606,0.501662,0.341893,0,0.959857,0,0,0,0,0.464541,1.30773,0,0.698643,0,0,0,1.167478,0,0,0,1.360617,0.893319,0,0,0,0,2.33672,0,0,0,0,1.011491,0.540944,0.396883,0,0.710604,0,0,0,0,0.701921,0,0.698643,0.805301,0,0,0.446506,0,0,0,0,1.863594,0,1.122868,0,0,0,0,0.724798,0.448941,0,0,0.983951,0.677602,3.597847,0.60928,0,0,0,0,0,0,0.481583,0.535354,0,0.725367,0,0,1.943232,0,0,0.335049,0,0,0,0,0.728689,0,0.295217,0,0,0,0,0,0,0.813314,0,0,3
0,2.711375,0,0,0,0,0,1.255497,0,0,0,0.625114,0,0,0,0,0,0,0,0,0.787172,0,0,0.840234,0.79213,0,0,0,2.839704,1.74361,1.288095,0,0,1.074256,0.763198,0,0.592269,0.843398,0,0,0,0,0,0,0,0,0,0,0,0,0.780465,0,0,0,1.350208,0.836973,0,2.034946,0,0,2.663435,0.693914,0,0,0,0,3.130616,0,0,0.704286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.257868,2.368944,0.230354,0,0.22758,0,0,0.560592,0,0,0,0.30922,0.870487,1.070558,0,1.440039,0,0,0.777128,0,0,0,0.571427,0.594635,0.888517,0,0,2.114554,2.5505,0.477359,0,0,0,0.760252,0.285355,0.264184,0,0.837819,0,0,0,0,0,0,0.46505,0.338207,0,0,0.297215,1.407014,0,0,0,0.620248,1.911089,0,0,1.604228,0,0,0.76468,0.268428,0,0,0.413236,0,2.846865,0.642806,0,0,1.205763,0,0,0.472362,0.320564,0.449673,0,0,0,0,0.882956,0.586655,0,0.223024,0,0,0,0,0,0,0.19651,2.344533,0,0,0,0,0,0.23316,0,0,0
