x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,y
0,0,0,0,0,0,0,0,0,0,0,0,2.940788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.256216,0,0,0,0,0,0,0,0,3
0,0,0,1.404151,0,0,0,0,1.833523,0,0,0,1.375776,0,0,0,0,0,0,0,0,2.554801,0.969403,0,0,0,0,1.495876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523341,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.158867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045116,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.615951,0,2.529384,0,0,0,0,0,2.334478,0,0,1.53808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557761,0,0,0,0,0,2
0.450231,0,0,0,0,0,0,0,1.882272,0.733288,0,0,1.119264,0,0,0,0,0,0,0,0,0,0.788659,1.116412,0,0,0,0,0,0,0,1.450819,0,0,1.342577,0,0,0,0,0,0,0,0,0,0,0,0.904739,0.781921,2.551344,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1.1966,0,0,0,0,0,0,0,0,0,0,0.359295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239323,0,0,0,0,0,1.441064,2.743883,2.307022,0,0,1.107428,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.502862,0,0,0,0,0,0,0,0,0,0,2.642183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.92064,0,0,1.859712,0,1.417974,0,0,0,0,0,0,0.911065,0,0,0,0,0,0,0,0,0,0,0.433581,0,0,0,0.990597,0,0,2.54355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167237,0,0,0,0,1.147634,0,1.336394,0,0,3
1.545913,0,0,0,0,0,0,0,0,0,0,0,2.42473,0,0,0,0,0,0,0,0,0,0,1.153943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.106514,0,0,0,0,0,0,0,0,0,2
0.64334,0,0,0,0,1.570501,0,0,0,1.047804,1.31534,0,0.636649,0,0,0,0,0,0,0,0,0,0.448598,0.96044,1.070065,0,0,0,0,0,0,0,0,0,0,0,0.974437,0,0,0,0,0,0,0,0,0,0,1.409872,1.981931,0,1.227447,1.271082,0,0,0.938702,0,3
0,0,0,0,0,0,0,0,0,0,0,0,3.961843,0,0,0,0,0,0,0,0,0,0,1.885463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1.044168,0,0,0,0,0,0,0,0,1.93901,0,0,0,0,0,0,0,0,1.457577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156166,1.993075,0,1.006568,0,0,0,2.440154,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0.993211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079914,0,0,3.219223,0,0,0,1.191374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957445,1.25111,0,0,0,1.683373,3
0,0,0,0,0,0,0,0,0,0,0,0,2.525085,0,0,0,0,0,0,0,0,0,0,1.904653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.040956,0,0,0,0,0,0,0,2
0.70475,0,0,0.872883,0,0.665547,0,0.964636,0,0.703784,0.557415,0,0.427622,0,0,0,0,0,0,0,0,1.002028,0,0.795082,0,0.554991,0,0,0,0,2.387704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736674,0.750461,1.029968,0,0.653358,1.077318,1.166091,0,0.630503,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.586668,0,0,0,0,0,0,0,0,0,2.527249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.158867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.045116,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,1.486744,0,0.719612,0,0,0,0,0,0,0,0,2.366934,1.423484,0.342467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.733255,0,1.610719,1.436718,0,1.055562,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.635987,2.455762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.859569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327768,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71608,0,3.445879,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.130695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.835533,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1.175918,0,0,0,0,0,0,3.470349,0,0,0,0.559626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34774,0,0,0,0,3
2.358755,0,0,0,0,0,0,0,0,0,0,0,3.699655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.557514,0,0,0,0,0,0,0,0,0,0,0.741229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.724572,1.875711,0,0,0,2.12361,0,2.296463,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.961843,0,0,0,0,0,0,0,0,0,0,1.885463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2.594893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.538037,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1.380804,0,0,0,0,0,0,0,0,0,0,1.04153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26666,0,0,0,0,3.057817,0,0,1.331081,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.473178,0,0,0,0,0,0,0,0,3.452038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774146,0,1.420129,0,0,0,0,0,2
0.679238,0,0,1.723398,0,1.658132,0,0,0,1.10627,0,0,1.065369,0,0,0,0,0,0,0,0,0,0,0.507015,0,1.382696,0,0,0,0,0,0,0,0,0,0,2.584477,0,0,0,0,0,0,0,0,0,1.364929,0,0,0,0,0,0,0,0,0,1
0,0,0,0.540417,0,0,0,0,0,0,0.69021,0,0.839231,0,0.828799,0,0,0,0,0,0,1.966536,0.373095,0.75597,0,0,0.553668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075205,2.232211,1.480626,0,0.510429,0,1.676309,0,0,0.897432,2
0,0,0,0,0,0,0,0,0.840711,0.655041,0,0,0.630824,0,0,0,0,0,0,0,0,0,0,0.300213,0,0,0,0.685892,0,0,0,2.054124,0,0,0.756684,0,0,0,0,0,0,0,0,0,0,0,1.280964,0,0,0,0,0,2.223336,0,2.404307,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.728042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.550209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913391,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,3.961843,0,0,0,0,0,0,0,0,0,0,1.885463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.688123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.049866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.26917,0,0,0,0,0,0,0,0,0,0,1.20801,0,0,0,0,0,0,0,0,0,0,1.522392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.723361,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,3.342632,0,0,0,0,0,0,0,0,0,2.355295,1.590777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,1.460846,0,0,0,0,0,0,0,0,0,0,0.695225,0,0,0,0,0,0,4.078451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0.757723,0,0,0,0,0,0,0,0,0,0,0.93215,0,0,0,0,0,0,0,0,2.049036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033127,0,3.541501,0,3
0.699804,0,0,0,0,0,0,0,0,0,0,0,1.097628,0,0,0,0,0,0,0,0,0,0,1.212899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058103,0,3.868586,0,0,0,3
0.684957,0,0,1.606341,0,0,0,0,0,0,0,0,0.677833,0,2.12197,0,0,0,0,0,0,0.794169,0,0.511284,0,0.87973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868425,0,0,0,0,0,0,0,0,2.969724,1
0,0,0,0,0,0,0,0,0,0,0,0,2.80955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.370104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,3.509511,0,0,0,2.633345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2.940788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.256216,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.358107,0,0,0,0,0,0,0,0,0,0,0,1.343982,0,0,0,0,0,0,0,3.077329,0,0,1.013755,2.258933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,2.471496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625311,0,0,3
1.676361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856838,0,0,2
2.191099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266708,0,0,1.70332,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.82388,0,1.264082,0,0,0,0,0,0,0,0,0,1.250257,0.999209,0.670249,0,1.047493,0.687216,0,0,0,0,0,0,0.758144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827843,0,0.861763,2.781324,0,0,3
0,0,0,0,1.804992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.115533,1.230736,1.371214,0,2.142991,1.405925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.246484,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008064,0,1.517128,0,0,0,0,0,1.997064,2.939211,0,0,0,0,0,1.818261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.438516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.065025,0,0,0,0,0,0,2.790604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106037,0,0,0,1.033052,1.242563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.630899,0,1.494413,1
1.430482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.580949,1.06778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683116,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,2.257552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634399,1.783791,0,0,0.914473,0,0,0,0,0,0,0,2.10276,1.28729,0,0,0,0,0,0,0,0,0,0,0,1.012878,0,1.621532,0,0,0,0,0,2
0.965928,0,0,0,1.057436,0,2.695047,0,0,0,0,0,0,0,1.185714,0,0,0,0,0,2.540994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.440187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,1.28098,0,0,0,0,0,1.21126,0,0,0,0,2.07195,0,0,0,0,0,0,0,0,1.280812,1.004311,0,0,0.950354,0,0,0,0,0,0,0,1.090197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66633,0,0,1
1.289638,0,0,0,0,0,0,0,0,3.329093,0,0,0,0,0,0,0,0,0,0,0,0,1.425289,0,0,0,2.115112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,3.549887,0,0,0,0,0,0,0,0,0,0,0,0,0,2.578657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,4.115281,0,0,0,0,0,0,0,0,0,0,0,1.140203,0,0,0,1.007755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.290985,0,0,1.637778,0,3.151511,1.800997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2.731437,0,0,0,0,0,1.753342,0,0,0,0,0,0,0,0,0,0,0,1.978319,0,0,0,2.191455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.909725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.872219,0,0,0,0,0,0,0,0,1.85189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1.016668,0,1.57608,0,0,0,0,0,0,0.956926,0,0,0,0,0,0.363046,0,0,0.797678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.688671,0,2.611662,0,2
1.026814,0,0,2.605288,2.248182,0,0,0,0,0,0,0,0,0,2.520909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.861847,0,0,3.325809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.724378,0,0,0,0,0,0,0,1.514198,0,0,0,0,0,0,0,0,0,0,3.353052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455639,0,1.36829,0,1.095258,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.744412,1.381619,0,1.059911,0,1.659037,0,0,0,0,3.127993,0,0,0,0.799483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.733771,0,0,0,0,0,0,0,0,0,0,0,0,2.623733,0,0,0,2.28821,0,0,0,0,0,1.095443,0,0,0,1.251373,0,0,0,0,0,0,1.380529,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386032,0,0,0,0,0,0,0,2
1.032374,0,0,0,0,0,0,0,0,0,2.110738,0,0,0,0,0,0,0,0,0,0,0,0,0.770613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.624406,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.852667,0,0,0,0,0,0,0,2.824136,0,0,0,0,0,0,1.193737,0,0,0,0,0,0,0,0,0,2.140145,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355663,0,0,0,0,0,0,0,3
1.299093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969705,0,2.644511,2.130619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256152,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.780232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227335,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899303,1.214787,0,0,0,0,0,0,0,0,3.451344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230331,0,0,0,1.881816,0,1
1.119081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242503,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903612,1.011077,0.682886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.588828,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,2.116537,0,0,0,0,0,0,0,0,0,0,0,0,2.949147,0,0,0,0,0,1.726772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.758476,0,0,0,0,0,0,0,0,1
1.430255,0,0,0,0,0,0,0,0,2.329446,0,0,0,0,0,0,0,0,0,0,0,0,2.505346,0,0,0,2.345735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,2.203926,0,0,0,0,0,0,0,0,0,1.552937,2.097722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.124563,1.751589,0,0,0,0,3
0.726904,0,0,0,1.004147,0,1.279616,1.023815,0,0,0,0,0,0,0,0,0,0,0,1.339411,2.412942,0,0,0,0,0,1.192182,0,1.409215,0,0,0,0,0,0,0,0,0,0,0,0,2.001341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076588,0,0,0,0,0,0,3.157838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.849595,0,0,0,0,3
1.527679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75057,0,0,0,0,0,0,2
4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.981101,0,0.715796,0.898561,0,0,0,0,0,0,0,0,0,1.991684,1.280083,1.127806,0.848016,1.462008,0,0.720802,1.187943,0,0,0,0,1.176112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883159,1.772259,0,0,0,0,0,0,0,0,1
1.893479,0,0,0,0,0,0,0,3.958019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.409688,0,0,3.666685,0,0,3
0,0,2.009731,0,0,0,0,0,1.198986,0,0,0,0.899653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.152617,0,0,0,0,0,0,3.411259,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61062,3.526449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,2.539854,0,0,0,0,0,0,0,0,0,0,0.657368,1.690425,0,0,0.975526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195258,2.670272,0,0,0,0,0,0,0,0,3
0.724949,0,1.784165,0.499808,1.08347,1.208023,0,0,0,1.314474,0,0,0.489708,0,0,0,0,0.97363,0,0.911831,0,0,0.968704,0,1.205805,1.007355,0.811602,1.064915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994411,0,0,0,1.096121,1.233733,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.475349,2.449233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669284,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1.983294,0,0,0,0,0,0,0,0,0.613004,1.070241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75247,0,0,0,0,0,0,0,0,1.114593,0,0,0,0.838647,0,0,2.963061,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,3
0,0,0,0,0,0,0,0,1.087939,0,0,0,1.293853,0,0,0,0,0,0,1.519999,0,0,0,0,1.372069,0,1.707194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.247261,0,0,2.780353,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722549,0,2.79692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00403,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.195348,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.280272,2.827375,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945124,1.313746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.951624,0,0,0,0,1.31641,2.863558,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165491,0,0,0,0,0.654678,1.241336,0,0,0,0,0,0,3.352635,0,0,0,1.114494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855001,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006947,1.624376,0,0,0,0,0,0,0,1.385932,0,0,0,0,0,0,0,0,0,0,0,1.629805,0,0,0,0,0,1.195681,0,0,1.250649,0,0,0,0,2
0,0,0,0,0,0,0,0,0,3.630644,0,0,0,0,0,0,0,0,0,0,0,0,2.463655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.908364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.787214,0,1.673774,0,3.159593,0.633398,0,0,0,0.939954,0,0,0,0,0,0,0,1.078267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.081338,0,0,0,0,0,0,0,0,0,0,0,0,2.059942,0.78549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.558732,0,0,0,0,0,2.583489,0,0,0,0,0,0,2
